timestamp,open,high,low,close,volume
1757354400000,2.96990000,2.98440000,2.96920000,2.98400000,2326803.00000000
1757358000000,2.98390000,2.98480000,2.96860000,2.97980000,5604356.30000000
1757361600000,2.97990000,2.98480000,2.95460000,2.96370000,4028213.30000000
1757365200000,2.96370000,2.97780000,2.96120000,2.97470000,3116697.00000000
1757368800000,2.97460000,2.98380000,2.97170000,2.97610000,2502271.90000000
1757372400000,2.97610000,2.97950000,2.96310000,2.96970000,2237668.60000000
1757376000000,2.96980000,2.97820000,2.94620000,2.95580000,6962787.90000000
1757379600000,2.95570000,2.96090000,2.94730000,2.95910000,3421250.90000000
1757383200000,2.95910000,2.95920000,2.93540000,2.93750000,3634234.90000000
1757386800000,2.93750000,2.95260000,2.93370000,2.95010000,3679129.90000000
1757390400000,2.95000000,2.96700000,2.94440000,2.96290000,4526865.50000000
1757394000000,2.96290000,2.96840000,2.95180000,2.96470000,3079745.40000000
1757397600000,2.96470000,2.99780000,2.96260000,2.99290000,8509162.60000000
1757401200000,2.99290000,3.02770000,2.99200000,3.02000000,12493415.00000000
1757404800000,3.02000000,3.03650000,3.01360000,3.02420000,7911258.60000000
1757408400000,3.02410000,3.02600000,3.00730000,3.00760000,3111244.40000000
1757412000000,3.00760000,3.01610000,2.99910000,3.00380000,3750175.60000000
1757415600000,3.00380000,3.01560000,3.00050000,3.00430000,4708204.90000000
1757419200000,3.00430000,3.03000000,2.99830000,3.00790000,6088372.90000000
1757422800000,3.00780000,3.01850000,2.99700000,3.01220000,3672452.80000000
1757426400000,3.01230000,3.01900000,2.95230000,2.96740000,13061616.20000000
1757430000000,2.96740000,2.97160000,2.93670000,2.94710000,9026053.00000000
1757433600000,2.94710000,2.95840000,2.94360000,2.95300000,2804040.80000000
1757437200000,2.95290000,2.96470000,2.95020000,2.95430000,2448525.90000000
1757440800000,2.95440000,2.96600000,2.95170000,2.96190000,1668897.40000000
1757444400000,2.96200000,2.97290000,2.96070000,2.96510000,2329162.50000000
1757448000000,2.96520000,2.96850000,2.94660000,2.95470000,2462838.90000000
1757451600000,2.95480000,2.96250000,2.95000000,2.95130000,1911662.70000000
1757455200000,2.95130000,2.95500000,2.94640000,2.95060000,1757261.50000000
1757458800000,2.95050000,2.95100000,2.94040000,2.94740000,3895070.00000000
1757462400000,2.94740000,2.95120000,2.93570000,2.93740000,3319588.90000000
1757466000000,2.93730000,2.95560000,2.93630000,2.94900000,1713652.80000000
1757469600000,2.94890000,2.96410000,2.94880000,2.95910000,3441709.80000000
1757473200000,2.95920000,2.96370000,2.95280000,2.96250000,2021317.50000000
1757476800000,2.96240000,2.96500000,2.95530000,2.95980000,1619719.20000000
1757480400000,2.95980000,2.96300000,2.95010000,2.96000000,2315979.30000000
1757484000000,2.95990000,2.96000000,2.94570000,2.95290000,3618733.60000000
1757487600000,2.95290000,2.98120000,2.95170000,2.98100000,5158446.10000000
1757491200000,2.98110000,2.98710000,2.96930000,2.96960000,3047611.60000000
1757494800000,2.96950000,2.97750000,2.96100000,2.96850000,1629568.90000000
1757498400000,2.96840000,2.96960000,2.96030000,2.96450000,1975786.40000000
1757502000000,2.96450000,2.97360000,2.96260000,2.97100000,2009996.40000000
1757505600000,2.97110000,3.00650000,2.97040000,2.99920000,9914286.60000000
1757509200000,2.99910000,3.02400000,2.99210000,3.01280000,10443705.20000000
1757512800000,3.01290000,3.02080000,2.99800000,2.99860000,5851096.10000000
1757516400000,2.99870000,3.00980000,2.99320000,3.00250000,4767306.90000000
1757520000000,3.00260000,3.00540000,2.99060000,3.00500000,5760471.40000000
1757523600000,3.00500000,3.01400000,2.99170000,3.00290000,3657982.90000000
1757527200000,3.00290000,3.00690000,2.98890000,2.99810000,2359707.90000000
1757530800000,2.99810000,2.99930000,2.96720000,2.97850000,3235795.20000000
1757534400000,2.97850000,2.98880000,2.97210000,2.97420000,2490622.60000000
1757538000000,2.97430000,2.98470000,2.97180000,2.98060000,1513469.00000000
1757541600000,2.98060000,2.98650000,2.97610000,2.97820000,1541447.20000000
1757545200000,2.97820000,2.98620000,2.97820000,2.98340000,1920676.50000000
1757548800000,2.98340000,2.99430000,2.97720000,2.99020000,2026354.00000000
1757552400000,2.99020000,2.99790000,2.98910000,2.99560000,1728340.60000000
1757556000000,2.99550000,2.99690000,2.98760000,2.98800000,1321360.00000000
1757559600000,2.98790000,3.01180000,2.98760000,3.00910000,3781003.60000000
1757563200000,3.00920000,3.01390000,3.00180000,3.00890000,2712513.60000000
1757566800000,3.00900000,3.01000000,2.99690000,3.00690000,3674179.40000000
1757570400000,3.00690000,3.00690000,2.99590000,3.00000000,3455790.60000000
1757574000000,3.00000000,3.00600000,2.99140000,3.00340000,2953589.90000000
1757577600000,3.00330000,3.01990000,2.99840000,3.01610000,4491103.40000000
1757581200000,3.01610000,3.03500000,3.01070000,3.02730000,7522360.50000000
1757584800000,3.02720000,3.03240000,3.01190000,3.01600000,3688177.60000000
1757588400000,3.01600000,3.01790000,3.00340000,3.00770000,3507415.20000000
1757592000000,3.00770000,3.03400000,2.95070000,2.99830000,25454462.80000000
1757595600000,2.99830000,3.01340000,2.97580000,3.01210000,7268626.50000000
1757599200000,3.01220000,3.01250000,2.98520000,2.99860000,4310292.60000000
1757602800000,2.99870000,3.00570000,2.98930000,2.99490000,3316124.00000000
1757606400000,2.99500000,3.00400000,2.99000000,2.99610000,2646250.60000000
1757610000000,2.99620000,3.01360000,2.99190000,3.01360000,2629770.90000000
1757613600000,3.01350000,3.03440000,3.00720000,3.02390000,5876136.90000000
1757617200000,3.02400000,3.03360000,3.02080000,3.02570000,5738467.30000000
1757620800000,3.02580000,3.02940000,3.01090000,3.01220000,3851509.70000000
1757624400000,3.01230000,3.02390000,3.01110000,3.01370000,3020290.20000000
1757628000000,3.01370000,3.02880000,3.01300000,3.02400000,3418544.50000000
1757631600000,3.02400000,3.04900000,3.02400000,3.03980000,6731779.50000000
1757635200000,3.03980000,3.07190000,3.03330000,3.05400000,9480638.90000000
1757638800000,3.05390000,3.06760000,3.03750000,3.03910000,5060148.60000000
1757642400000,3.03910000,3.05380000,3.03800000,3.04400000,3444686.20000000
1757646000000,3.04400000,3.04740000,3.03200000,3.03710000,3435100.50000000
1757649600000,3.03720000,3.05580000,3.02820000,3.05400000,3977644.80000000
1757653200000,3.05390000,3.07310000,3.04840000,3.07200000,5278751.90000000
1757656800000,3.07210000,3.07210000,3.04860000,3.05150000,5619025.70000000
1757660400000,3.05160000,3.07290000,3.04800000,3.06670000,5257630.20000000
1757664000000,3.06680000,3.07040000,3.04830000,3.05490000,3239671.60000000
1757667600000,3.05500000,3.05710000,3.04390000,3.04850000,2761097.50000000
1757671200000,3.04850000,3.04990000,3.03930000,3.04350000,2471367.80000000
1757674800000,3.04350000,3.05250000,3.03720000,3.03890000,3557514.00000000
1757678400000,3.03890000,3.04490000,3.02570000,3.04150000,4631125.30000000
1757682000000,3.04140000,3.04640000,3.02700000,3.04070000,3685051.30000000
1757685600000,3.04070000,3.06470000,3.03390000,3.03940000,7095230.20000000
1757689200000,3.03930000,3.03980000,3.01800000,3.02770000,6118557.00000000
1757692800000,3.02770000,3.04260000,3.02250000,3.04100000,4477545.10000000
1757696400000,3.04100000,3.07280000,3.03530000,3.06520000,7771195.70000000
1757700000000,3.06510000,3.07880000,3.06000000,3.07860000,5404756.50000000
1757703600000,3.07870000,3.09340000,3.06660000,3.09000000,6323705.10000000
1757707200000,3.08990000,3.13760000,3.08260000,3.12310000,15816372.00000000
1757710800000,3.12310000,3.12630000,3.08520000,3.09390000,6544370.10000000
1757714400000,3.09390000,3.12620000,3.09380000,3.11180000,6132751.50000000
1757718000000,3.11170000,3.11310000,3.10010000,3.10540000,2829070.60000000
1757721600000,3.10540000,3.10720000,3.09260000,3.10280000,3231362.70000000
1757725200000,3.10280000,3.12570000,3.09350000,3.09700000,4248788.10000000
1757728800000,3.09700000,3.10700000,3.09010000,3.10250000,1976595.10000000
1757732400000,3.10250000,3.11710000,3.09990000,3.11440000,2445947.50000000
1757736000000,3.11430000,3.11610000,3.10520000,3.10600000,1925644.70000000
1757739600000,3.10600000,3.11280000,3.09920000,3.10090000,2950089.20000000
1757743200000,3.10080000,3.11600000,3.10000000,3.11580000,3127824.10000000
1757746800000,3.11570000,3.12190000,3.11180000,3.11700000,2861656.00000000
1757750400000,3.11700000,3.14490000,3.11040000,3.14340000,5896595.30000000
1757754000000,3.14330000,3.18450000,3.13930000,3.17990000,13960194.30000000
1757757600000,3.17990000,3.18580000,3.16010000,3.16330000,7943845.70000000
1757761200000,3.16330000,3.17660000,3.15040000,3.17280000,6120630.70000000
