timestamp,open,high,low,close,volume
1757354400000,878.51000000,880.72000000,877.65000000,880.65000000,4310.25200000
1757358000000,880.65000000,880.65000000,876.10000000,877.63000000,5754.82500000
1757361600000,877.64000000,878.79000000,877.03000000,878.79000000,3124.08300000
1757365200000,878.79000000,882.56000000,878.05000000,882.00000000,3807.94800000
1757368800000,882.01000000,882.40000000,878.32000000,879.04000000,3707.87100000
1757372400000,879.04000000,880.00000000,877.80000000,878.08000000,3737.28700000
1757376000000,878.08000000,879.98000000,875.54000000,876.01000000,5780.20900000
1757379600000,876.01000000,876.86000000,872.00000000,873.16000000,6990.36700000
1757383200000,873.15000000,875.00000000,872.00000000,874.29000000,6492.01300000
1757386800000,874.29000000,875.50000000,873.71000000,875.14000000,4397.94900000
1757390400000,875.13000000,876.82000000,874.10000000,876.29000000,4013.77000000
1757394000000,876.29000000,877.19000000,875.08000000,877.07000000,2666.44600000
1757397600000,877.07000000,883.20000000,877.00000000,881.03000000,13894.62700000
1757401200000,881.03000000,884.45000000,880.55000000,881.12000000,7313.45500000
1757404800000,881.13000000,884.83000000,881.12000000,883.65000000,6319.64900000
1757408400000,883.65000000,883.94000000,880.84000000,881.19000000,4544.63300000
1757412000000,881.19000000,883.34000000,881.19000000,883.04000000,4307.49800000
1757415600000,883.03000000,883.04000000,880.21000000,880.22000000,5266.81300000
1757419200000,880.22000000,882.29000000,879.02000000,879.13000000,5062.86900000
1757422800000,879.13000000,880.70000000,876.68000000,879.90000000,6684.48500000
1757426400000,879.89000000,881.57000000,872.84000000,875.44000000,14328.54900000
1757430000000,875.43000000,875.73000000,871.38000000,873.35000000,13355.29400000
1757433600000,873.35000000,874.92000000,872.73000000,874.73000000,8111.18200000
1757437200000,874.72000000,876.08000000,873.72000000,873.90000000,2861.04700000
1757440800000,873.90000000,875.71000000,873.76000000,875.57000000,2787.52000000
1757444400000,875.57000000,877.43000000,875.32000000,877.10000000,2284.19400000
1757448000000,877.11000000,877.11000000,874.55000000,876.55000000,2061.81100000
1757451600000,876.56000000,878.69000000,876.00000000,877.76000000,1832.00600000
1757455200000,877.77000000,883.53000000,877.62000000,882.60000000,12250.93000000
1757458800000,882.60000000,883.36000000,878.64000000,880.01000000,7002.71400000
1757462400000,880.00000000,880.79000000,877.04000000,877.42000000,5508.65700000
1757466000000,877.41000000,880.44000000,877.04000000,878.50000000,5819.60900000
1757469600000,878.50000000,882.27000000,878.22000000,881.24000000,4034.03200000
1757473200000,881.24000000,882.60000000,879.72000000,880.40000000,4751.43700000
1757476800000,880.40000000,881.47000000,880.00000000,880.16000000,1861.89800000
1757480400000,880.16000000,882.16000000,878.82000000,881.31000000,5210.57100000
1757484000000,881.32000000,885.76000000,880.64000000,884.60000000,8763.66400000
1757487600000,884.60000000,885.54000000,881.73000000,883.43000000,13845.07000000
